"one","two"
80066,10904
80067,68125
80068,8004
80069,53376
80070,28524
80071,26653
80072,25755
80073,35340
80074,77341
80075,6311
80076,24305
80077,28612
80078,44859
80079,36305
80080,58523
80081,40080
80082,61138
80083,77206
80084,65048
80085,31432
80086,76431
80087,24950
80088,42899
80089,17182
80090,25390
80091,79584
80092,25006
80093,60133
80094,31017
80095,32706
80096,70413
80097,25916
80098,7984
80099,3525
80100,52126
80101,6951
80102,28685
80103,65291
80104,39539
80105,79533
80106,1087
80107,18606
80108,4998
80109,25186
80110,58363
80111,31588
80112,2977
80113,55266
80114,14883
80115,11950
80116,18338
80117,9590
80118,15073
80119,59467
80120,24252
80121,79534
80122,27340
80123,3979
80124,26766
80125,71405
80126,12936
80127,36302
80128,37439
80129,51010
80130,64524
80131,38998
80132,40284
80133,15471
80134,35431
80135,61961
80136,52395
80137,2428
80138,47158
80139,53520
80140,8992
80141,55962
80142,23384
80143,15184
80144,36618
80145,52847
80146,44678
80147,622
80148,77908
80149,8268
80150,37068
80151,25366
80152,17220
80153,1240
80154,47518
80155,50876
80156,12463
80157,15916
80158,61648
80159,53684
80160,31315
80161,67722
80162,14344
80163,59003
80164,26282
80165,16845
80166,2631
80167,49380
80168,8166
80169,24001
80170,79960
80171,59400
80172,8047
80173,39318
80174,25845
80175,22362
80176,32725
80177,79689
80178,27120
80179,74954
80180,36837
80181,2661
80182,28580
80183,71082
80184,19154
80185,37521
80186,62910
80187,59824
80188,1671
80189,15268
80190,65012
80191,10138
80192,45874
80193,62362
80194,29811
80195,13600
80196,73589
80197,71261
80198,71325
80199,2198
80200,38522
80201,21362
80202,56494
80203,9803
80204,66399
80205,24489
80206,22802
80207,52443
80208,66951
80209,64160
80210,23736
80211,66470
80212,45423
80213,15382
80214,11274
80215,23597
80216,74001
80217,68284
80218,24456
80219,65802
80220,21696
80221,32024
80222,28117
80223,48889
80224,50190
80225,1366
80226,45657
80227,18076
80228,79856
80229,22475
80230,13272
80231,7930
80232,79781
80233,78144
80234,5847
80235,1424
80236,69563
80237,10133
80238,62064
80239,72514
80240,29950
80241,7877
80242,43949
80243,50125
80244,66106
80245,59666
80246,1839
80247,14637
80248,55077
80249,17885
80250,27610
80251,8652
80252,73518
80253,47504
80254,59548
80255,55061
80256,31766
80257,65927
80258,66070
80259,8837
80260,56960
80261,7235
80262,63908
80263,52614
80264,31401
80265,6107
80266,68495
80267,70199
80268,21917
80269,711
80270,55797
80271,44723
80272,51602
80273,27865
80274,35036
80275,31653
80276,30675
80277,12411
80278,25311
80279,8416
80280,10
80281,30868
80282,19685
80283,62245
80284,4256
80285,69837
80286,50560
80287,7810
80288,6171
80289,25635
80290,36668
80291,78424
80292,20069
80293,34660
80294,58232
80295,74454
80296,75646
80297,8365
80298,28768
80299,43224
80300,15470
80301,69410
80302,33348
80303,38802
80304,38397
80305,60908
80306,64925
80307,46632
80308,45685
80309,70669
80310,76246
80311,55762
80312,72788
80313,77573
80314,79642
80315,804
80316,53391
80317,44305
80318,53851
80319,20685
80320,32324
80321,9939
80322,7310
80323,24229
80324,27404
80325,8238
80326,27820
80327,63309
80328,52848
80329,63818
80330,46409
80331,36032
80332,23749
80333,35147
80334,53168
80335,56867
80336,63938
80337,20875
80338,16961
80339,69813
80340,39347
80341,6042
80342,49621
80343,4105
80344,40556
80345,50329
80346,64255
80347,40483
80348,64089
80349,40430
80350,33572
80351,43331
80352,58360
80353,56007
80354,23244
80355,62115
80356,37916
80357,26345
80358,14790
80359,41242
80360,473
80361,36229
80362,8796
80363,15323
80364,20370
80365,67358
80366,49110
80367,53739
80368,6400
80369,50813
80370,45243
80371,2135
80372,58727
80373,36162
80374,27728
80375,23065
80376,10594
80377,5083
80378,51854
80379,43840
80380,62526
80381,74021
80382,32200
80383,25137
80384,44023
80385,8283
80386,55809
80387,73463
80388,60934
80389,11379
80390,50896
80391,46738
80392,2712
80393,40616
80394,31066
80395,26593
80396,19700
80397,57821
80398,23975
80399,13920
80400,75198
80401,75237
80402,50297
80403,39848
80404,60670
80405,79206
80406,21315
80407,51355
80408,22376
80409,3777
80410,58752
80411,51859
80412,61207
80413,51065
80414,8360
80415,53373
80416,64422
80417,17356
80418,72167
80419,14115
80420,44564
80421,58745
80422,66901
80423,2038
80424,64185
80425,30414
80426,21995
80427,23859
80428,25503
80429,41825
80430,71931
80431,22883
80432,21138
80433,4836
80434,28531
80435,42200
80436,76217
80437,16231
80438,69774
80439,73561
80440,57373
80441,69655
80442,61086
80443,38688
80444,29305
80445,11190
80446,52009
80447,21755
80448,41861
80449,20815
80450,39033
80451,26084
80452,62797
80453,46745
80454,6447
80455,46310
80456,29034
80457,16515
80458,28909
80459,69460
80460,22599
80461,44323
80462,38442
80463,42718
80464,37121
80465,41988
80466,47262
80467,41920
80468,76570
80469,64849
80470,28803
80471,71305
80472,78445
80473,7877
80474,79509
80475,62179
80476,74158
80477,13218
80478,10921
80479,60711
80480,53643
80481,62904
80482,48118
80483,39350
80484,56948
80485,34610
80486,80128
80487,49634
80488,53202
80489,22096
80490,14451
80491,42572
80492,29509
80493,43107
80494,8785
80495,262
80496,72559
80497,64327
80498,32962
80499,47608
80500,12772
80501,52044
80502,61810
80503,32015
80504,22525
80505,51303
80506,6579
80507,42055
80508,49289
80509,44714
80510,43547
80511,30189
80512,78882
80513,66064
80514,7353
80515,56004
80516,40801
80517,4404
80518,53227
80519,59932
80520,67188
80521,49427
80522,51218
80523,674
80524,34605
80525,20963
80526,69245
80527,55359
80528,45780
80529,24863
80530,78576
80531,73968
80532,6739
80533,51952
80534,59500
80535,75472
80536,71481
80537,77287
80538,49472
80539,18213
80540,56334
80541,67895
80542,13648
80543,72413
80544,63109
80545,44163
80546,74064
80547,24963
80548,49928
80549,77858
80550,3709
80551,14421
80552,8465
80553,55259
80554,38244
80555,17096
80556,42077
80557,7760
80558,48665
80559,24045
80560,15759
80561,25262
80562,8399
80563,80439
80564,5695
80565,67081
80566,37715
80567,12201
80568,18014
80569,22669
80570,76858
80571,70616
80572,30661
80573,36059
80574,31638
80575,7351
80576,55884
80577,54579
80578,19178
80579,69181
80580,62165
80581,54857
80582,27063
80583,13845
80584,55952
80585,25649
80586,28363
80587,63931
80588,58260
80589,4067
80590,76658
80591,12310
80592,62832
80593,74927
80594,23723
80595,80592
80596,78171
80597,37938
80598,7684
80599,61931
80600,73367
80601,18609
80602,60529
80603,76313
80604,35074
80605,77006
80606,9330
80607,53931
80608,39390
80609,47101
80610,9491
80611,74421
80612,73151
80613,17053
80614,38508
80615,32499
80616,23143
80617,9912
80618,28118
80619,65621
80620,43204
80621,28856
80622,4408
80623,36216
80624,28793
80625,22007
80626,60594
80627,78363
80628,55111
80629,54690
80630,8189
80631,76535
80632,18082
80633,25283
80634,28496
80635,51974
80636,25031
80637,41004
80638,11294
80639,70924
80640,68719
80641,57641
80642,73593
80643,13112
80644,58631
80645,46737
80646,1677
80647,54718
80648,74577
80649,22122
80650,59279
80651,80140
80652,28961
80653,23256
80654,78463
80655,73916
80656,41328
80657,63733
80658,6159
80659,21943
80660,36073
80661,75538
80662,25251
80663,68115
80664,2442
80665,8197
80666,28599
80667,8846
80668,71963
80669,11261
80670,73573
80671,24620
80672,40462
80673,65337
80674,76300
80675,39800
80676,14516
80677,67596
80678,31849
80679,78887
80680,431
80681,59791
80682,28520
80683,2560
80684,29096
80685,70407
80686,22105
80687,28745
80688,829
80689,3126
80690,40087
80691,8909
80692,38605
80693,7150
80694,62506
80695,64931
80696,35997
80697,66214
80698,29266
80699,77534
80700,63411
80701,40676
80702,31239
80703,41659
80704,68094
80705,52528
80706,11369
80707,59215
80708,10151
80709,3556
80710,24314
80711,51499
80712,70313
80713,23016
80714,62609
80715,59008
80716,78819
80717,15281
80718,48024
80719,24143
80720,78249
80721,46656
80722,31670
80723,32127
80724,1579
80725,8783
80726,71400
80727,4396
80728,15144
80729,12389
80730,73559
80731,73417
80732,37159
80733,6081
80734,46195
80735,76517
80736,53546
80737,40929
80738,76177
80739,44344
80740,37599
80741,13232
80742,16224
80743,52605
80744,1067
80745,16433
80746,10319
80747,59717
80748,75411
80749,5628
80750,65933
80751,65622
80752,57988
80753,67897
80754,22555
80755,78884
80756,40652
80757,74489
80758,23506
80759,39758
80760,12619
80761,53839
80762,29416
80763,61551
80764,64313
80765,76658
80766,73797
80767,34712
80768,42028
80769,43190
80770,29373
80771,49784
80772,72606
80773,18580
80774,53979
80775,46430
80776,46363
80777,47658
80778,47295
80779,65319
80780,50297
80781,68782
80782,71156
80783,30608
80784,30377
80785,24544
80786,22757
80787,1011
80788,71260
80789,73284
80790,52456
80791,20001
80792,15319
80793,79489
80794,11767
80795,36266
80796,65495
80797,75234
80798,77737
80799,51876
80800,50470
80801,22511
80802,23472
80803,41073
80804,20691
80805,23916
80806,23331
80807,47190
80808,76419
80809,30385
80810,23928
80811,16574
80812,73937
80813,3462
80814,80605
80815,8122
80816,6003
80817,18828
80818,16246
80819,61851
80820,55681
80821,22462
80822,59892
80823,58829
80824,14427
80825,9249
80826,74412
80827,35119
80828,35801
80829,13120
80830,66219
80831,11951
80832,23878
80833,28846
80834,33534
80835,72202
80836,1011
80837,27156
80838,5893
80839,14391
80840,63115
80841,38679
80842,32198
80843,57954
80844,46282
80845,64361
80846,45818
80847,52758
80848,56903
80849,20209
80850,77680
80851,70696
80852,54287
80853,20784
80854,28962
80855,9681
80856,6237
80857,32842
80858,47979
80859,33037
80860,31626
80861,41596
80862,861
80863,4290
80864,62836
80865,65773
80866,20010
80867,80264
80868,44561
80869,56752
80870,59013
80871,41927
80872,13554
80873,29402
80874,9149
80875,28508
80876,79386
80877,8463
80878,69087
80879,13465
80880,15628
80881,41988
80882,38162
80883,14378
80884,7549
80885,73140
80886,76568
80887,33206
80888,53524
80889,5491
80890,62601
80891,57416
80892,73808
80893,54990
80894,60468
80895,68499
80896,2500
80897,52725
80898,61219
80899,4160
80900,19750
80901,33743
80902,2859
80903,61132
80904,157
80905,16027
80906,27432
80907,14128
80908,19926
80909,54859
80910,9789
80911,76344
80912,10605
80913,8924
80914,22010
80915,8574
80916,55784
80917,33471
80918,51597
80919,8750
80920,57552
80921,78242
80922,19205
80923,47491
80924,10673
80925,27451
80926,18644
80927,48467
80928,63200
80929,8714
80930,60248
80931,11913
80932,76654
80933,3555
80934,71748
80935,38818
80936,47840
80937,58754
80938,53936
80939,50249
80940,17393
80941,41160
80942,47503
80943,21965
80944,30026
80945,42540
80946,68954
80947,46404
80948,11626
80949,3341
80950,46568
80951,69613
80952,78573
80953,34052
80954,39744
80955,42857
80956,74572
80957,62150
80958,53751
80959,15098
80960,33428
80961,5687
80962,78204
80963,23311
80964,65293
80965,36223
80966,26332
80967,62152
80968,50868
80969,12005
80970,42096
80971,78919
80972,58200
80973,41482
80974,10178
80975,37541
80976,73852
80977,15443
80978,20179
80979,22286
80980,78083
80981,69805
80982,19379
80983,62066
80984,23923
80985,36764
80986,55250
80987,28613
80988,78233
80989,16136
80990,23101
80991,8298
80992,65010
80993,80620
80994,74238
80995,23923
80996,55232
80997,46590
80998,79444
80999,32383
81000,33146
81001,60980
81002,666
81003,14523
81004,4750
81005,79484
81006,19266
81007,68862
81008,19131
81009,31503
81010,46111
81011,12689
81012,11571
81013,28562
81014,63369
81015,7313
81016,80291
81017,42708
81018,2668
81019,67758
81020,41920
81021,72267
81022,70729
81023,1809
81024,24294
81025,8286
81026,7484
81027,27297
81028,31463
81029,75386
81030,36784
81031,27960
81032,43393
81033,47613
81034,20724
81035,19439
81036,58248
81037,31595
81038,80152
81039,12288
81040,78766
81041,21812
81042,50928
81043,14846
81044,56652
81045,2119
81046,49261
81047,33868
81048,25035
81049,28192
81050,50137
81051,26198
81052,52058
81053,37491
81054,55075
81055,66063
81056,42591
81057,50821
81058,62470
81059,40901
81060,80725
81061,4718
81062,6596
81063,32647
81064,54231
81065,55904
81066,33707
81067,65744
81068,35275
81069,21031
81070,70041
81071,31015
81072,6275
81073,19153
81074,8213
81075,38374
81076,47599
81077,65500
81078,50796
81079,3648
81080,65062
81081,12843
81082,44669
81083,72685
81084,12101
81085,53666
81086,72809
81087,5272
81088,23795
81089,7997
81090,74576
81091,41453
81092,47543
81093,50573
81094,36592
81095,78395
81096,43736
81097,51919
81098,49407
81099,4059
81100,79350
81101,56264
81102,478
81103,14484
81104,31001
81105,75068
81106,56784
81107,30314
81108,37611
81109,79252
81110,2176
81111,31419
81112,74837
81113,26859
81114,28078
81115,74305
81116,73061
81117,36972
81118,1272
81119,52056
81120,16674
81121,69217
81122,40204
81123,28161
81124,48689
81125,13041
81126,19756
81127,27877
81128,45140
81129,29600
81130,51538
81131,18683
81132,47580
81133,6823
81134,32438
81135,21161
81136,36641
81137,77868
81138,34896
81139,60831
81140,32451
81141,15560
81142,17717
81143,71245
81144,80008
81145,23491
81146,29886
81147,24816
81148,8968
81149,75503
81150,22502
81151,44553
81152,58311
81153,56080
81154,46480
81155,65928
81156,30116
81157,54082
81158,43574
81159,39106
81160,25760
81161,41091
81162,80426
81163,79292
81164,2002
81165,1966
81166,26370
81167,21173
81168,65468
81169,33654
81170,32634
81171,57122
81172,70169
81173,10636
81174,8553
81175,72656
81176,7073
81177,13326
81178,57105
81179,72491
81180,29264
81181,69407
81182,30917
81183,34890
81184,67063
81185,7243
81186,69721
81187,74202
81188,57204
81189,30957
81190,38822
81191,78552
81192,56570
81193,77106
81194,62536
81195,39247
81196,11097
81197,50942
81198,75976
81199,41244
81200,37124
81201,56123
81202,55743
81203,15625
81204,44376
81205,20881
81206,79890
81207,68193
81208,2905
81209,42415
81210,67668
81211,69707
81212,71157
81213,16397
81214,17183
81215,63306
81216,47334
81217,12863
81218,6908
81219,36814
81220,40530
81221,1967
81222,19172
81223,11850
81224,13571
81225,4278
81226,48944
81227,53174
81228,56654
81229,19039
81230,22438
81231,80657
81232,41824
81233,67018
81234,39964
81235,47242
81236,21945
81237,36881
81238,18654
81239,28585
81240,13865
81241,41237
81242,76139
81243,12887
81244,16849
81245,12650
81246,78729
81247,24062
81248,2560
81249,19620
81250,31175
81251,58074
81252,81188
81253,21114
81254,40246
81255,10711
81256,15096
81257,51829
81258,19574
81259,61051
81260,74627
81261,61762
81262,4403
81263,72360
81264,7463
81265,13888
81266,39877
81267,64924
81268,35632
81269,1871
81270,12360
81271,32265
81272,5283
81273,59700
81274,6304
81275,61168
81276,68805
81277,41295
81278,45677
81279,15782
81280,28025
81281,80800
81282,22329
81283,26142
81284,48941
81285,60975
81286,38606
81287,40633
81288,19288
81289,47755
81290,14260
81291,42832
81292,10914
81293,51286
81294,33394
81295,36670
81296,55304
81297,13239
81298,42602
81299,71882
81300,58287
81301,11602
81302,8086
81303,77138
81304,70936
81305,61771
81306,46429
81307,72816
81308,65422
81309,9459
81310,70118
81311,11517
81312,25574
81313,45734
81314,59623
81315,62696
81316,62497
81317,67867
81318,81213
81319,33746
81320,72202
81321,16783
81322,39304
81323,2568
81324,68036
81325,29779
81326,16897
81327,22328
81328,20712
81329,52505
81330,31223
81331,77507
81332,62660
81333,13493
81334,63915
81335,73071
81336,17570
81337,78479
81338,20604
81339,50444
81340,354
81341,51781
81342,58452
81343,67572
81344,2184
81345,58873
81346,47698
81347,77588
81348,50066
81349,69957
81350,63148
81351,43623
81352,38013
81353,60872
81354,60347
81355,60415
81356,65481
81357,28090
81358,59877
81359,66488
81360,38890
81361,64868
81362,56106
81363,12498
81364,54064
81365,23043
81366,12723
81367,58556
81368,46025
81369,45787
81370,24563
81371,30593
81372,35537
81373,44505
81374,9179
81375,30226
81376,1770
81377,46821
81378,17270
81379,77832
81380,1872
81381,47083
81382,68771
81383,37361
81384,67489
81385,26016
81386,34361
81387,1327
81388,56221
81389,70147
81390,6232
81391,9803
81392,11854
81393,27931
81394,24951
81395,16613
81396,70041
81397,59564
81398,68419
81399,68708
81400,33435
81401,77021
81402,15736
81403,54521
81404,52420
81405,39973
81406,8193
81407,25319
81408,2661
81409,49904
81410,47536
81411,24036
81412,52153
81413,14254
81414,51535
81415,56295
81416,72369
81417,8625
81418,4514
81419,76288
81420,1982
81421,25548
81422,6657
81423,12966
81424,26222
81425,68699
81426,32649
81427,29965
81428,35186
81429,76331
81430,15097
81431,1201
81432,78372
81433,33074
81434,47940
81435,67533
81436,79684
81437,12662
81438,69909
81439,30409
81440,79656
81441,16115
81442,77895
81443,51786
81444,13625
81445,2352
81446,39964
81447,795
81448,15104
81449,2083
81450,49006
81451,13808
81452,38648
81453,23395
81454,61535
81455,18490
81456,77068
81457,54790
81458,42225
81459,27139
81460,70169
81461,60892
81462,76183
81463,54713
81464,49067
81465,54377
81466,9302
81467,1664
81468,40564
81469,63231
81470,28642
81471,46993
81472,48907
81473,40147
81474,78409
81475,2668
81476,11467
81477,71563
81478,56313
81479,53388
81480,70471
81481,41186
81482,3377
81483,71612
81484,45788
81485,27404
81486,45483
81487,75031
81488,1065
81489,26342
81490,12532
81491,73429
81492,70828
81493,6042
81494,79647
81495,50215
81496,40478
81497,3435
81498,40302
81499,33338
81500,37538
81501,69758
81502,68602
81503,2741
81504,6885
81505,24922
81506,47302
81507,46174
81508,29229
81509,24992
81510,34716
81511,42039
81512,990
81513,39905
81514,63543
81515,59129
81516,1151
81517,74475
81518,59303
81519,80640
81520,57057
81521,53017
81522,23093
81523,74881
81524,80477
